Sat Jan  8 21:08:37 2005 :: ROM is ready to rock on port 5000.
New_descriptor: getpeername: Transport endpoint is not connected
Sat Jan  8 21:09:02 2005 :: Sock.sinaddr:  67.141.86.144
Write_to_descriptor: Connection reset by peer
Sat Jan  8 21:09:02 2005 :: Sock.sinaddr:  67.170.53.94
Sat Jan  8 21:09:02 2005 :: Sock.sinaddr:  68.149.97.236
Sat Jan  8 21:09:02 2005 :: Sock.sinaddr:  66.93.33.134
Sat Jan  8 21:09:02 2005 :: Loading Argon.
Sat Jan  8 21:09:03 2005 :: Argon@67.141.86.144 has connected.
Sat Jan  8 21:09:03 2005 :: Sock.sinaddr:  151.213.93.160
Sat Jan  8 21:09:04 2005 :: Loading Venus.
Sat Jan  8 21:09:05 2005 :: Loading Leah.
Sat Jan  8 21:09:05 2005 :: Venus@c-67-170-53-94.client.comcast.net has connected.
Sat Jan  8 21:09:05 2005 :: Leah@h160.93.213.151.ip.alltel.net has connected.
Sat Jan  8 21:09:06 2005 :: [*****] BUG: Mobprog: invalid if_check (and), mob 3007 prog 3001
Sat Jan  8 21:15:21 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:15:21 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:15:21 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:15:25 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29805
Sat Jan  8 21:15:25 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29801
Sat Jan  8 21:15:25 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:15:25 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29803
Sat Jan  8 21:15:25 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:15:25 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 5416
Sat Jan  8 21:15:25 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 5411
Sat Jan  8 21:15:25 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:15:25 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:15:29 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29806
Sat Jan  8 21:15:29 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29806
Sat Jan  8 21:15:29 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:15:29 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29806
Sat Jan  8 21:15:29 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:15:29 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 10106
Sat Jan  8 21:15:29 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 5411
Sat Jan  8 21:15:29 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:15:33 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:15:33 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29803
Sat Jan  8 21:15:33 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:15:33 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:15:37 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29806
Sat Jan  8 21:15:37 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29806
Sat Jan  8 21:15:37 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29806
Sat Jan  8 21:15:37 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29805
Sat Jan  8 21:15:37 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:15:37 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:15:37 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29807
Sat Jan  8 21:15:37 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29806
Sat Jan  8 21:15:37 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:15:37 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:15:37 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:15:37 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:15:42 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29801
Sat Jan  8 21:15:42 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29805
Sat Jan  8 21:15:42 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:15:42 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:15:42 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:15:42 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4630
Sat Jan  8 21:15:46 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:15:46 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29807
Sat Jan  8 21:15:46 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29807
Sat Jan  8 21:15:46 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29803
Sat Jan  8 21:15:46 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:15:46 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:15:46 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 10106
Sat Jan  8 21:15:46 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:15:46 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4630
Sat Jan  8 21:15:50 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29805
Sat Jan  8 21:15:50 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29805
Sat Jan  8 21:15:50 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29805
Sat Jan  8 21:15:50 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29805
Sat Jan  8 21:15:50 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:15:50 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29807
Sat Jan  8 21:15:50 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29803
Sat Jan  8 21:15:50 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:15:50 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:15:50 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 10183
Sat Jan  8 21:15:50 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 10106
Sat Jan  8 21:15:50 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 10106
Sat Jan  8 21:15:50 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:15:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29806
Sat Jan  8 21:15:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29807
Sat Jan  8 21:15:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29807
Sat Jan  8 21:15:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29803
Sat Jan  8 21:15:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29801
Sat Jan  8 21:15:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:15:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:15:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:15:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29801
Sat Jan  8 21:15:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29807
Sat Jan  8 21:15:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29807
Sat Jan  8 21:15:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29803
Sat Jan  8 21:15:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 10106
Sat Jan  8 21:15:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 10106
Sat Jan  8 21:15:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:15:58 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:15:58 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:15:58 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29807
Sat Jan  8 21:15:58 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:15:58 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29807
Sat Jan  8 21:15:58 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:15:58 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:16:02 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29801
Sat Jan  8 21:16:02 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29807
Sat Jan  8 21:16:02 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29807
Sat Jan  8 21:16:02 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29807
Sat Jan  8 21:16:02 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:02 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29807
Sat Jan  8 21:16:02 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29801
Sat Jan  8 21:16:02 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 5412
Sat Jan  8 21:16:02 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 5411
Sat Jan  8 21:16:06 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29806
Sat Jan  8 21:16:06 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29805
Sat Jan  8 21:16:06 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:16:06 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:06 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29801
Sat Jan  8 21:16:06 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29801
Sat Jan  8 21:16:06 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29807
Sat Jan  8 21:16:06 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:16:06 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 10106
Sat Jan  8 21:16:10 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:10 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29801
Sat Jan  8 21:16:10 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29801
Sat Jan  8 21:16:10 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29803
Sat Jan  8 21:16:10 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29801
Sat Jan  8 21:16:10 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:16:14 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29805
Sat Jan  8 21:16:14 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29805
Sat Jan  8 21:16:14 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29801
Sat Jan  8 21:16:14 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29807
Sat Jan  8 21:16:14 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29807
Sat Jan  8 21:16:14 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:16:14 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29803
Sat Jan  8 21:16:14 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:16:14 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 10106
Sat Jan  8 21:16:14 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 10106
Sat Jan  8 21:16:14 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:16:18 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29801
Sat Jan  8 21:16:18 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29805
Sat Jan  8 21:16:18 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:16:18 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29806
Sat Jan  8 21:16:18 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29806
Sat Jan  8 21:16:18 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:16:18 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:18 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:18 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:18 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:18 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:18 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:16:18 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 10183
Sat Jan  8 21:16:18 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:16:22 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:22 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:22 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:16:22 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:22 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 10183
Sat Jan  8 21:16:22 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 5411
Sat Jan  8 21:16:22 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:16:26 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29805
Sat Jan  8 21:16:26 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29806
Sat Jan  8 21:16:26 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:26 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:26 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29801
Sat Jan  8 21:16:26 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29803
Sat Jan  8 21:16:26 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:26 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29806
Sat Jan  8 21:16:26 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:26 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:26 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:26 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29801
Sat Jan  8 21:16:26 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:16:26 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 5411
Sat Jan  8 21:16:26 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:16:26 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:16:30 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29806
Sat Jan  8 21:16:30 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29806
Sat Jan  8 21:16:30 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:30 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29801
Sat Jan  8 21:16:30 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:30 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29801
Sat Jan  8 21:16:30 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29801
Sat Jan  8 21:16:30 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 5414
Sat Jan  8 21:16:30 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 5411
Sat Jan  8 21:16:30 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:16:30 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:16:34 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29805
Sat Jan  8 21:16:34 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:34 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29801
Sat Jan  8 21:16:34 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29801
Sat Jan  8 21:16:34 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 5412
Sat Jan  8 21:16:34 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:16:34 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:16:35 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 25300
Sat Jan  8 21:16:38 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29805
Sat Jan  8 21:16:38 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29807
Sat Jan  8 21:16:38 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29801
Sat Jan  8 21:16:38 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:38 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:16:38 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:38 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 5412
Sat Jan  8 21:16:38 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:16:42 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29805
Sat Jan  8 21:16:42 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:42 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29803
Sat Jan  8 21:16:42 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:16:42 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 10185
Sat Jan  8 21:16:42 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 5412
Sat Jan  8 21:16:42 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:16:46 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29805
Sat Jan  8 21:16:46 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:16:46 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29805
Sat Jan  8 21:16:46 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29805
Sat Jan  8 21:16:46 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29805
Sat Jan  8 21:16:46 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29803
Sat Jan  8 21:16:46 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29807
Sat Jan  8 21:16:46 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:46 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 5414
Sat Jan  8 21:16:46 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 5412
Sat Jan  8 21:16:46 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:16:46 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:16:50 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29805
Sat Jan  8 21:16:50 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:50 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29806
Sat Jan  8 21:16:50 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29801
Sat Jan  8 21:16:50 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29800
Sat Jan  8 21:16:50 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 3011
Sat Jan  8 21:16:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29805
Sat Jan  8 21:16:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29801
Sat Jan  8 21:16:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29807
Sat Jan  8 21:16:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29807
Sat Jan  8 21:16:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29803
Sat Jan  8 21:16:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29804
Sat Jan  8 21:16:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 5411
Sat Jan  8 21:16:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:16:54 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 4639
Sat Jan  8 21:16:58 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29806
Sat Jan  8 21:16:58 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29806
Sat Jan  8 21:16:58 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29806
Sat Jan  8 21:16:58 2005 :: [*****] BUG: MOBprogs: MAX_CALL_LEVEL exceeded, vnum 29803
